"","dog","sample","burst.timestamp","sample.timestamp","behaviour","X","Y","Z","index"
"49549","newguys",12742,"37:51.0","37:51.8","walk",2429,2377,1741,510
"49550","newguys",12743,"37:51.0","37:51.9","walk",2133,2300,1704,510
"49551","newguys",12744,"37:51.0","37:52.0","walk",2034,2456,1622,510
"49552","newguys",12745,"37:51.0","37:52.1","walk",2006,2383,1639,510
"49553","newguys",12746,"37:51.0","37:52.2","walk",2315,2245,1672,510
"49554","newguys",12747,"37:51.0","37:52.3","walk",2251,2389,1704,510
"49555","newguys",12748,"37:51.0","37:52.4","walk",2028,2267,1640,510
"49556","newguys",12749,"37:51.0","37:52.5","walk",2121,2342,1607,510
"49557","newguys",12750,"37:51.0","37:52.6","walk",2091,2509,1729,510
"49558","newguys",12751,"37:51.0","37:52.7","walk",2139,2427,1692,510
"49559","newguys",12752,"37:51.0","37:52.8","walk",1788,2155,1594,510
"49560","newguys",12753,"37:51.0","37:52.9","walk",1939,2564,1551,510
